Compute Name,Instance UUID,Instance Name,Total CPUS,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
overcloud-RM18AvrsReadyCompute-19,instance-0000420a,ZTE_RCP_61_GDB_103_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-19,instance-0000425e,ZTE_RCP_61_IPI_2_L,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-19,instance-000042e2,ZTE_RCP_61_CMP_313_R,4,'18','58','12','52',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-19,instance-00004300,ZTE_RCP_61_CMP_321_R,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-19,instance-0000432d,ZTE_RCP_61_CMP_331_R,4,'3','43','5','45',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-19,instance-00004375,ZTE_RCP_61_CMP_358_L,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-18,instance-000043e8,vDSCTB01_SSAP1_0,8,'18','58','52','12','8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-000043a8,ZTE_RCP_61_CMP_377_R,4,'30','70','29','69',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-0000436c,ZTE_RCP_61_CMP_357_R,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-00004330,ZTE_RCP_61_CMP_335_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-00004309,ZTE_RCP_61_CMP_326_L,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-000042d9,ZTE_RCP_61_CMP_307_R,4,'3','43','5','45',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-0000428e,ZTE_RCP_61_CDB_766_L,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-00004213,ZTE_RCP_61_SMP_50_L,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-11,instance-00004255,ZTE_RCP_61_IPI_10_L,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-10,instance-0000439c,ZTE_RCP_61_CMP_370_L,4,'38','78','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-10,instance-00004363,ZTE_RCP_61_CMP_352_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-10,instance-000042ac,ZTE_RCP_61_CDB_733_R,4,'28','68','31','71',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-10,instance-000042a9,ZTE_RCP_61_CDB_739_R,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-10,instance-0000422e,ZTE_RCP_61_CMP_300_L,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-10,instance-00004270,ZTE_RCP_61_CDB_790_L,4,'8','48','13','53',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-13,instance-0000438d,ZTE_RCP_61_CMP_369_R,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-13,instance-0000434b,ZTE_RCP_61_CMP_342_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-13,instance-0000430f,ZTE_RCP_61_CMP_324_L,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-13,instance-000042c4,ZTE_RCP_61_CDB_718_L,4,'3','43','5','45',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-13,instance-00004264,ZTE_RCP_61_IPI_5_R,4,'9','49','54','14',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-13,instance-00004210,ZTE_RCP_61_GDB_106_L,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-13,instance-0000420d,ZTE_RCP_61_SMP_56_L,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-15,instance-000042b2,ZTE_RCP_61_CDB_745_R,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-15,instance-0000427f,ZTE_RCP_61_CDB_775_R,4,'8','48','13','53',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-15,instance-00004318,ZTE_RCP_61_CMP_325_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-15,instance-00004306,ZTE_RCP_61_CMP_328_L,4,'28','68','31','71',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-15,instance-0000436f,ZTE_RCP_61_CMP_361_R,4,'38','78','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-15,instance-000043ab,ZTE_RCP_61_CMP_373_R,4,'70','30','29','69',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-15,instance-00004231,ZTE_RCP_61_GDB_104_L,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-14,instance-0000434e,ZTE_RCP_61_CMP_349_R,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-14,instance-00004333,ZTE_RCP_61_CMP_333_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-14,instance-000042f1,ZTE_RCP_61_CMP_320_L,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-14,instance-000042df,ZTE_RCP_61_CMP_308_L,4,'3','43','5','45',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-14,instance-0000426a,ZTE_RCP_61_IPI_8_L,4,'9','49','54','14',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-14,instance-00004219,ZTE_RCP_61_SMP_59_R,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-14,instance-00004216,ZTE_RCP_61_CDB_703_R,4,'18','58','52','12',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-17,instance-00004261,ZTE_RCP_61_IPI_7_R,4,'9','49','54','14',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-17,instance-000042c1,ZTE_RCP_61_CDB_715_R,4,'3','43','5','45',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-17,instance-000042f4,ZTE_RCP_61_CMP_319_R,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-17,instance-0000433f,ZTE_RCP_61_CMP_338_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-17,instance-00004360,ZTE_RCP_61_CMP_348_L,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-17,instance-00004201,ZTE_RCP_61_SMP_55_R,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-17,instance-00004204,ZTE_RCP_61_SMP_57_R,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-16,instance-00004315,ZTE_RCP_61_CMP_329_R,4,'28','68','31','71',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-16,instance-00004327,ZTE_RCP_61_CMP_336_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-16,instance-00004273,ZTE_RCP_61_CDB_793_R,4,'8','48','13','53',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-16,instance-0000435d,ZTE_RCP_61_CMP_350_L,4,'38','78','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-16,instance-00004234,ZTE_RCP_61_GDB_102_L,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-16,instance-000042b5,ZTE_RCP_61_CDB_730_L,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-0000123f,vDRA_ISB_SSAP1_5,8,'11','47','42','6','41','5','9','45',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-000017de,ZTE_MSCS_73_VMP_5_S,4,'3','39','48','12',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-00003736,ZTE_vUSPP_45_CMP_1,8,'67','31','66','30','26','62','35','71',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-00003892,ZTE_vUSPP_45_CMP_14,8,'25','61','64','28','32','68','27','63',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-00001766,ZTE_MSCS_72_SIPI_4_S,4,'16','52','2','38',4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-00001808,ZTE_MSCS_72_SPU_8_S,8,'65','29','34','70','24','60','33','69',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-00001748,ZTE_MSCS_72_CU_L,8,'8','44','50','14','51','15','10','46',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-8,instance-00001742,ZTE_MSCS_72_OMP_L,2,'43','7',6144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-1,instance-000017c3,ZTE_MSCS_73_SPU_7_S,8,'10','46','11','47','42','6','41','5',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-1,instance-0000182f,ZTE_MSCS_72_SPU_16_S,8,'65','29','34','70','24','60','33','69',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-1,instance-00001745,ZTE_MSCS_72_SIPI_1_S,4,'43','7','16','52',4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-1,instance-00002ca1,ZTE_MSCS_74_SPU_14_S,8,'25','61','64','28','32','68','27','63',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-1,instance-000038e0,ZTE_vUSPP_45_PDSA_27,8,'67','31','66','30','26','62','35','71',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-1,instance-0000173f,ZTE_MSCS_72_SPU_1_S,8,'2','38','8','44','50','14','51','15',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-1,instance-00001814,ZTE_MSCS_72_VMP_2_S,4,'9','45','3','39',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-3,instance-0000117f,ZTE_MSCS_71_CDN_4_R,4,'65','29','34','70',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-3,instance-00001107,ZTE_MSCS_71_OMM_R,4,'43','7','16','52',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-3,instance-00001122,ZTE_MSCS_71_SPU_5_S,8,'50','14','51','15','10','46','11','47',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-3,instance-00001113,ZTE_MSCS_71_VMP_4_S,4,'2','38','8','44',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-3,instance-00002c6e,ZTE_MSCS_74_SIPI_1_S,4,'48','12','49','13',4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-3,instance-00002c83,ZTE_MSCS_74_SPU_2_S,8,'24','60','33','69','67','31','66','30',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-3,instance-0000181a,ZTE_MSCS_72_VMP_3_S,4,'42','6','41','5',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-2,instance-00001233,vDRA_ISB_SSAP1_6,8,'43','7','16','52','2','38','8','44',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-2,instance-00002cc2,ZTE_MSCS_74_SPU_19_S,8,'26','62','35','71','25','61','64','28',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-2,instance-000017f6,ZTE_MSCS_73_SPU_18_S,8,'50','14','51','15','10','46','11','47',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-2,instance-0000374b,ZTE_vUSPP_45_OMP_1,4,'42','6','41','5',12288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-2,instance-000017b4,ZTE_MSCS_72_CDN_2_L,4,'65','29','34','70',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-2,instance-000038a1,ZTE_vUSPP_45_PDSA_6,8,'9','45','3','39','48','12','49','13',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-5,instance-000038c8,ZTE_vUSPP_45_PDSA_19,8,'3','39','48','12','49','13','17','53',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-5,instance-00001185,ZTE_MSCS_71_CDN_2_R,4,'67','31','66','30',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-5,instance-0000110a,ZTE_MSCS_71_CU_L,8,'16','52','2','38','8','44','50','14',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-5,instance-000010fe,ZTE_MSCS_71_OMP_L,2,'43','7',6144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-5,instance-0000115b,ZTE_MSCS_71_SPU_18_S,8,'65','29','34','70','24','60','33','69',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-5,instance-00001140,ZTE_MSCS_71_SPU_9_S,8,'11','47','42','6','41','5','9','45',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-5,instance-00001119,ZTE_MSCS_71_VMP_5_S,4,'51','15','10','46',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-4,instance-00003715,ZTE_vUSPP_45_PDSA_2,8,'2','38','8','44','50','14','51','15',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-4,instance-00003895,ZTE_vUSPP_45_CMP_15,8,'10','46','11','47','42','6','41','5',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-4,instance-000038ef,ZTE_vUSPP_45_PDSA_32,8,'26','62','35','71','25','61','64','28',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-4,instance-00001137,ZTE_MSCS_71_SPU_13_S,8,'42','6','41','5','9','45','3','39',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-4,instance-00001727,ZTE_MSCS_73_CDN_3_L,4,'65','29','34','70',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-4,instance-00002c74,ZTE_MSCS_74_OMM_L,4,'48','12','49','13',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-4,instance-00002c80,ZTE_MSCS_74_SPU_3_S,8,'24','60','33','69','67','31','66','30',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-7,instance-00001248,vDRA_ISB_SDAU_6,4,'43','7','16','52',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-7,instance-000038cb,ZTE_vUSPP_45_PDSA_20,8,'50','14','51','15','10','46','11','47',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-7,instance-000017ff,ZTE_MSCS_72_SPU_12_S,8,'9','45','3','39','48','12','49','13',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-7,instance-00001802,ZTE_MSCS_72_SPU_9_S,8,'65','29','34','70','24','60','33','69',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-7,instance-00002cd7,ZTE_MSCS_74_CDN_4_R,4,'25','61','64','28',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-7,instance-000017bd,ZTE_MSCS_73_SPU_6_S,8,'2','38','8','44','42','6','41','5',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-6,instance-00001227,vDSCISB01_OMU_OMUBIG_1,8,'43','7','16','52','2','38','8','44',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-6,instance-000017ab,ZTE_MSCS_72_CDN_4_L,4,'42','6','41','5',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-6,instance-000017f0,ZTE_MSCS_73_SPU_20_S,8,'50','14','51','15','10','46','11','47',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-6,instance-00002cc5,ZTE_MSCS_74_SPU_18_S,8,'25','61','64','28','32','68','27','63',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-6,instance-00003742,ZTE_vUSPP_45_IDSA_1,4,'65','29','34','70',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-6,instance-000038b9,ZTE_vUSPP_45_PDSA_14,8,'24','60','33','69','67','31','66','30',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-9,instance-000042af,ZTE_RCP_61_CDB_727_R,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-9,instance-00004279,ZTE_RCP_61_CDB_787_R,4,'8','48','13','53',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-9,instance-000042e8,ZTE_RCP_61_CMP_309_R,4,'28','68','31','71',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-9,instance-00004339,ZTE_RCP_61_CMP_341_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-9,instance-00004366,ZTE_RCP_61_CMP_359_R,4,'38','78','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-9,instance-0000439f,ZTE_RCP_61_CMP_372_L,4,'70','30','29','69',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-9,instance-0000423a,ZTE_RCP_61_SMP_54_L,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-8,instance-000042a0,ZTE_RCP_61_CDB_724_L,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-8,instance-00004276,ZTE_RCP_61_CDB_784_L,4,'8','48','13','53',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-8,instance-00004312,ZTE_RCP_61_CMP_327_R,4,'28','68','31','71',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-8,instance-00004354,ZTE_RCP_61_CMP_347_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-8,instance-00004387,ZTE_RCP_61_CMP_362_L,4,'38','78','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-8,instance-00004396,ZTE_RCP_61_CMP_376_L,4,'70','30','29','69',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-8,instance-00004237,ZTE_RCP_61_GDB_107_R,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-1,instance-000032c8,vDSCTB01_SDAU_1,4,'8','48','13','53',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-1,instance-00004240,ZTE_RCP_61_CDB_700_L,4,'18','58','12','52',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-1,instance-000042a6,ZTE_RCP_61_CDB_736_L,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-1,instance-000042a3,ZTE_RCP_61_CDB_742_L,4,'28','68','31','71',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-1,instance-0000435a,ZTE_RCP_61_CMP_353_R,4,'43','3','5','45',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-1,instance-00004390,ZTE_RCP_61_CMP_366_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-0,instance-000043a5,ZTE_RCP_61_CMP_374_L,4,'30','70','29','69',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-0,instance-0000438a,ZTE_RCP_61_CMP_365_R,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-0,instance-00004336,ZTE_RCP_61_CMP_345_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-0,instance-00004303,ZTE_RCP_61_CMP_317_R,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-0,instance-00004288,ZTE_RCP_61_CDB_760_L,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-0,instance-0000422b,ZTE_RCP_61_GDB_100_L,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-0,instance-00004228,ZTE_RCP_61_GDB_108_L,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-3,instance-0000437b,ZTE_RCP_61_CMP_360_L,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-3,instance-00004348,ZTE_RCP_61_CMP_344_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-3,instance-000042ee,ZTE_RCP_61_CMP_316_L,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-3,instance-000042e5,ZTE_RCP_61_CMP_310_L,4,'3','43','5','45',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-3,instance-0000429d,ZTE_RCP_61_CDB_748_L,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-3,instance-0000426d,ZTE_RCP_61_IPI_9_R,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-3,instance-00004225,ZTE_RCP_61_GDB_105_R,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-2,instance-00004399,ZTE_RCP_61_CMP_375_R,4,'30','70','29','69',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-2,instance-00004384,ZTE_RCP_61_CMP_367_R,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-2,instance-00004324,ZTE_RCP_61_CMP_334_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-2,instance-0000430c,ZTE_RCP_61_CMP_322_L,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-2,instance-000042d3,ZTE_RCP_61_CMP_304_L,4,'16','56','4','44',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-2,instance-00004285,ZTE_RCP_61_CDB_781_R,4,'43','3','5','45',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-2,instance-00004243,ZTE_RCP_61_SMP_51_R,4,'18','58','12','52',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-5,instance-00003751,vDSCTB01_SSAP2_0,8,'18','58','52','12','8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-5,instance-000042c7,ZTE_RCP_61_CDB_709_R,4,'28','68','31','71',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-5,instance-0000428b,ZTE_RCP_61_CDB_754_L,4,'43','3','5','45',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-5,instance-0000433c,ZTE_RCP_61_CMP_343_R,4,'16','56','44','4',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-5,instance-00004369,ZTE_RCP_61_CMP_356_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
